model,dataset,source,frame,status,gt_cx,gt_cy,gt_w_px,gt_h_px,sqrt_area_px,clutter,conf,iop
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00123_jpg.rf.6dcdcd3f28d777dffedafeb5d9723475.jpg,TP,0.3906,0.0518,103.5,52.5,73.71,827.2,0.798,0.938
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00123_jpg.rf.6dcdcd3f28d777dffedafeb5d9723475.jpg,TP,0.6035,0.5371,163.5,147.0,155.03,369.2,0.6761,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00128_jpg.rf.c826205d3260dc28f8f7df84dd2f5bd1.jpg,TP,0.5762,0.1221,24.0,23.0,23.49,472.8,0.8413,0.915
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00128_jpg.rf.c826205d3260dc28f8f7df84dd2f5bd1.jpg,TP,0.3809,0.4404,21.5,23.0,22.24,643.7,0.7689,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00133_jpg.rf.0eaa230487942da88ab79b87d780509a.jpg,TP,0.4287,0.3574,90.5,99.5,94.89,384.9,0.6871,0.962
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00141_jpg.rf.8de9f552ff7ab94e356992e8e223abc4.jpg,TP,0.5898,0.2969,55.0,53.5,54.24,286.3,0.8995,0.968
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00148_jpg.rf.2177c604c83c0f97b77a2dc8d4b4ba7e.jpg,TP,0.29,0.2666,99.5,99.5,99.5,1347.6,0.6612,0.992
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00154_jpg.rf.ea706597d2db0901ebb2c4fcdd8c7a56.jpg,TP,0.4346,0.6396,102.0,126.0,113.37,66.4,0.5836,0.985
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00159_jpg.rf.dbac8fb01a9cdc671e7bfbf613fe3611.jpg,TP,0.584,0.5254,32.5,32.5,32.5,556.3,0.6693,0.853
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00168_jpg.rf.409996197f30f0b12eea6753511aca63.jpg,TP,0.6699,0.291,189.5,148.5,167.75,338.5,0.6855,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00168_jpg.rf.409996197f30f0b12eea6753511aca63.jpg,FP,0.679,0.4317,80.9,100.2,89.99,1005.1,0.3346,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00174_jpg.rf.d24a4d8b15b7c90f2fe896587a5339a7.jpg,TP,0.5,0.4648,77.5,97.5,86.93,439.6,0.8268,0.988
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00178_jpg.rf.939bac4b2c7e7f0d14f2458ed750d0f2.jpg,TP,0.4824,0.6191,40.0,52.0,45.61,416.5,0.902,0.909
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00182_jpg.rf.68894a6af0d92c2a4749d9c192de7acb.jpg,TP,0.6064,0.3486,108.0,96.5,102.09,536.1,0.8084,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00182_jpg.rf.68894a6af0d92c2a4749d9c192de7acb.jpg,FP,0.6066,0.3587,97.1,89.0,92.99,530.2,0.3711,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00187_jpg.rf.552ee5c3aae2a7e7132d0cfd4f32f9b7.jpg,TP,0.1504,0.4482,80.0,79.0,79.5,326.3,0.9058,0.98
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00192_jpg.rf.abf8ca586da1288271f939a3628ab7ce.jpg,TP,0.3086,0.5674,23.0,16.5,19.48,732.6,0.4478,0.878
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00197_jpg.rf.98d3bb8d4b86a8439353c9c80458a703.jpg,TP,0.627,0.1973,134.0,119.5,126.54,256.4,0.6334,0.934
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00197_jpg.rf.98d3bb8d4b86a8439353c9c80458a703.jpg,FP,0.5569,0.8557,41.4,33.1,37.03,506.8,0.6107,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00203_jpg.rf.568c42d4f317a06f0b569ad828f86821.jpg,TP,0.3232,0.3682,27.5,23.0,25.15,1662.5,0.8359,0.958
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00206_jpg.rf.9647b5e9529af22386cbf3917874ce33.jpg,TP,0.585,0.583,52.0,45.5,48.64,99.9,0.8674,0.956
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00212_jpg.rf.8cd34dfd43c062b3e5414741a2c9fa2b.jpg,TP,0.4893,0.6455,53.5,45.5,49.34,302.2,0.8583,0.961
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00218_jpg.rf.24e369a3e7b0001d75fbc2bee9ed849c.jpg,TP,0.6064,0.3545,49.5,33.5,40.72,268.0,0.8926,0.793
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00223_jpg.rf.c8fd071019b670560f0cb6b2c526dd50.jpg,TP,0.6055,0.1572,271.0,100.5,165.03,240.6,0.6754,0.793
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00223_jpg.rf.c8fd071019b670560f0cb6b2c526dd50.jpg,FP,0.9822,0.9391,15.6,13.2,14.33,68.0,0.3775,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00228_jpg.rf.da8c6a87006e2113316d7dd342795a31.jpg,TP,0.6631,0.5469,39.5,30.0,34.42,263.3,0.8559,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00236_jpg.rf.4ef523cd38fa67ab6a1d41558735888a.jpg,TP,0.8857,0.9072,60.0,56.0,57.97,595.8,0.8092,0.951
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00236_jpg.rf.4ef523cd38fa67ab6a1d41558735888a.jpg,TP,0.4922,0.4268,20.5,15.5,17.83,507.2,0.5651,0.851
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00242_jpg.rf.d23d4ec27297dbf397d1be901925513d.jpg,TP,0.5264,0.2295,81.0,109.0,93.96,394.9,0.3307,0.928
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00246_jpg.rf.d6d237279fd601f6a90912dab10c141f.jpg,TP,0.4707,0.3838,24.0,27.0,25.46,317.2,0.8719,0.939
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00253_jpg.rf.89d2c77bc1747bf96b8508baeb70e0b0.jpg,TP,0.4141,0.2861,39.0,37.0,37.99,553.9,0.8712,0.953
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00260_jpg.rf.63ec56e1a32ecf49c2c052c8fd84b71c.jpg,TP,0.5498,0.2402,191.0,175.0,182.83,247.3,0.7073,0.915
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00265_jpg.rf.5d041c908090e97df0105d2bc81ae45d.jpg,TP,0.3545,0.2314,32.0,30.5,31.24,792.7,0.8812,0.954
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00271_jpg.rf.422b7e7a2314a35700dcde358408b807.jpg,TP,0.3848,0.2812,41.5,25.0,32.21,616.9,0.8968,0.957
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00277_jpg.rf.8ac388d92b2e98987936136cd2d41dc7.jpg,TP,0.5264,0.585,14.0,18.5,16.09,409.2,0.8056,0.723
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00283_jpg.rf.1c2001c8cd225ff7e2d4b864a545f472.jpg,TP,0.6934,0.2637,120.0,114.0,116.96,437.4,0.6206,0.964
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00289_jpg.rf.7b34d1b78a520b85c54d01deb80848a5.jpg,TP,0.6953,0.3301,54.0,54.0,54.0,137.7,0.869,0.943
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00300_jpg.rf.458e74f151a868568b01238f1cf8fef4.jpg,TP,0.4893,0.4082,106.5,112.5,109.46,313.4,0.876,0.961
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00300_jpg.rf.458e74f151a868568b01238f1cf8fef4.jpg,FP,0.9497,0.5941,19.3,15.4,17.24,29.2,0.403,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00309_jpg.rf.c2769631101f8bd46d6bdbe4f745e4dd.jpg,FN,0.7002,0.4131,114.5,87.5,100.09,287.4,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00309_jpg.rf.c2769631101f8bd46d6bdbe4f745e4dd.jpg,FP,0.8893,0.7938,32.1,25.8,28.78,897.2,0.2967,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00312_jpg.rf.9f918eaa34446395fd9f4b69d8a6b01a.jpg,TP,0.498,0.5479,133.5,147.0,140.09,5134.9,0.3918,0.981
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00318_jpg.rf.9544104050e49a7bd436ccc461418e64.jpg,TP,0.4863,0.3955,65.0,96.5,79.2,415.9,0.689,0.902
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00326_jpg.rf.c14e5f7349caa5d3fb5669340f592d5b.jpg,TP,0.4561,0.4141,38.0,37.0,37.5,1045.6,0.8871,0.895
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00331_jpg.rf.d518da686ddd2ef33fbe69c34c8de256.jpg,TP,0.5498,0.2676,16.5,24.0,19.9,758.5,0.696,0.893
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00331_jpg.rf.d518da686ddd2ef33fbe69c34c8de256.jpg,FP,0.6368,0.8487,11.0,15.0,12.82,2155.1,0.5082,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00337_jpg.rf.65a5a31ec6d18e49241eb2bfb0fa57ce.jpg,TP,0.6465,0.5654,93.0,92.5,92.75,43.8,0.4916,0.921
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00343_jpg.rf.48a12f00baa79ece2df27a0edbd2c5f7.jpg,TP,0.4727,0.3271,37.0,20.5,27.54,364.8,0.6869,0.752
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00347_jpg.rf.1f2ad83aec4945624d837654ec208129.jpg,TP,0.5391,0.5059,113.5,111.5,112.5,415.4,0.8285,0.912
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00347_jpg.rf.1f2ad83aec4945624d837654ec208129.jpg,FP,0.9078,0.458,16.8,14.1,15.4,31.8,0.4041,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00351_jpg.rf.8087d29e34b1aef2f1ad66e6104c133d.jpg,TP,0.5244,0.4609,105.0,104.0,104.5,73.0,0.486,0.907
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00355_jpg.rf.255f7fc00a4c8fb170eb3b48abc051b3.jpg,TP,0.584,0.1699,67.0,44.0,54.3,1189.9,0.9209,0.933
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00363_jpg.rf.0cd3ad1362be14da0d509a0708da25a0.jpg,FN,0.3525,0.5244,73.5,104.5,87.64,89.7,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00370_jpg.rf.fa36532df5c7e6ae7d47926f79dd321a.jpg,TP,0.4531,0.5205,124.0,85.5,102.97,1088.7,0.4461,0.935
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00376_jpg.rf.1c89d44e0f7459350c39d1b6e9026d72.jpg,TP,0.6152,0.2539,109.5,109.5,109.5,432.1,0.8298,0.927
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00382_jpg.rf.a197dbb7fc726998d8cb19ad97470b84.jpg,TP,0.376,0.3828,67.0,53.0,59.59,1084.5,0.9012,0.957
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00391_jpg.rf.03c1a014d93641b1b559ab8090a3b8aa.jpg,TP,0.7676,0.5361,25.5,18.5,21.72,1621.1,0.7962,0.524
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00391_jpg.rf.03c1a014d93641b1b559ab8090a3b8aa.jpg,FP,0.7718,0.5344,28.7,19.5,23.66,1575.1,0.5564,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00398_jpg.rf.c887dfd638825862f60aa6d8accd7940.jpg,FN,0.6543,0.4854,16.5,13.0,14.65,1759.3,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00402_jpg.rf.1b6b45726047f81b6b64ecfd0263e999.jpg,TP,0.3037,0.79,21.5,18.0,19.67,1757.2,0.8381,0.939
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00407_jpg.rf.ba45e1c29d0f34a99083d13c7475f275.jpg,TP,0.6123,0.5625,65.0,47.0,55.27,582.4,0.3339,0.987
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00412_jpg.rf.6872130798c1f90a4e8a66c6702d8240.jpg,TP,0.8623,0.5664,18.0,13.5,15.59,2654.6,0.7799,0.915
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00416_jpg.rf.80ac1050b1690f056d4e8fd769c6b362.jpg,TP,0.1924,0.2559,30.5,23.0,26.49,1911.2,0.8494,0.98
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00423_jpg.rf.3cf6ead318b69e98334b13ad1047fa66.jpg,TP,0.5381,0.6777,15.0,11.0,12.85,2015.9,0.5062,0.915
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00423_jpg.rf.3cf6ead318b69e98334b13ad1047fa66.jpg,FP,0.5328,0.5443,17.1,10.0,13.08,886.5,0.4316,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00428_jpg.rf.372b3eec883dc1e5c864ff314df67a6c.jpg,TP,0.6865,0.3916,15.0,14.0,14.49,2368.9,0.7197,0.904
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00435_jpg.rf.8e2343d1142a69823be445982d05801a.jpg,TP,0.6611,0.7207,27.5,21.0,24.03,337.4,0.8408,0.927
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00441_jpg.rf.27813aacdeb9b17ec0cca4d7e17d91bf.jpg,TP,0.5371,0.6299,10.0,7.5,8.66,2798.1,0.8188,0.88
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00445_jpg.rf.8f8c8f1e5d22d142373c1685c20a400d.jpg,TP,0.6729,0.6289,19.5,13.5,16.22,3353.9,0.8279,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00451_jpg.rf.eaa810ebe58cd0843caa3bd3b153a570.jpg,TP,0.2861,0.5527,17.5,18.5,17.99,1522.6,0.7907,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00456_jpg.rf.0a14bcea5d804a282928032c23f97819.jpg,TP,0.9824,0.4287,18.0,16.5,17.23,579.1,0.8341,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00463_jpg.rf.1f73a99835598ef36f796f399aae883c.jpg,TP,0.4736,0.625,7.5,7.0,7.25,1734.3,0.6433,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00467_jpg.rf.e05c66c1308274e1e81955be22df9c6d.jpg,TP,0.3496,0.5664,8.5,8.5,8.5,244.8,0.7673,0.964
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00476_jpg.rf.c4605b044f771ecdcf1056beb8189408.jpg,TP,0.6113,0.6289,9.5,7.5,8.44,1453.1,0.658,0.796
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00486_jpg.rf.0faa96e4eb6332066644e21016e6f007.jpg,TP,0.5049,0.4111,10.0,8.0,8.94,1572.3,0.5575,0.89
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00492_jpg.rf.1fa7660f955270d5f2e446bdaa7e76c6.jpg,FN,0.4355,0.4971,7.0,7.5,7.25,1289.1,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00499_jpg.rf.f6c758e4244ca4ea51b2c1da09f0b7f9.jpg,TP,0.4541,0.5508,17.0,13.0,14.87,989.9,0.862,0.919
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00504_jpg.rf.950a1621b2ac7a4339ca66fc8a48ad05.jpg,TP,0.2988,0.2842,8.0,7.0,7.48,653.1,0.7891,0.919
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00509_jpg.rf.177a7ca2b8aa1fd8b38a64c305f6c016.jpg,FN,0.3584,0.7939,16.0,14.5,15.23,106.0,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00516_jpg.rf.f1e45942b10c8ef07e111ed2963de726.jpg,TP,0.46,0.46,11.5,8.5,9.89,681.1,0.8136,0.846
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00520_jpg.rf.a5105edc7e32d385c7efb339314b902f.jpg,TP,0.3584,0.2529,8.5,11.5,9.89,1399.8,0.7984,0.746
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00527_jpg.rf.614db6ba36cce462cef732e72453c61e.jpg,TP,0.2988,0.6299,7.5,7.0,7.25,692.0,0.715,0.846
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00531_jpg.rf.6cf5a6afa16f66d6aaf9b30576e16c35.jpg,TP,0.5801,0.6016,13.5,9.5,11.32,776.9,0.7819,0.965
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00537_jpg.rf.324f0818940e5c4a51e381be2d64a435.jpg,TP,0.7715,0.5879,37.5,23.0,29.37,855.2,0.9045,0.915
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00541_jpg.rf.d8f007e3d3b1dc097fe295d94ed75a9f.jpg,TP,0.668,0.543,15.5,9.5,12.13,3001.5,0.6886,0.813
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00547_jpg.rf.62a4624ea47f978b68ecdadfaa722243.jpg,FN,0.1348,0.417,32.5,26.0,29.07,934.3,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00547_jpg.rf.62a4624ea47f978b68ecdadfaa722243.jpg,FP,0.449,0.4542,9.5,8.9,9.19,1871.3,0.2877,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00556_jpg.rf.54092aa95294f03adb19a80227da3298.jpg,TP,0.5146,0.6016,9.5,8.5,8.99,574.5,0.784,0.852
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00562_jpg.rf.4755094fc0e923f586879619cb36c119.jpg,TP,0.3711,0.2637,11.5,20.0,15.17,389.2,0.8203,0.802
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00567_jpg.rf.62b36ef06df30846cb0cad8a6a83c792.jpg,TP,0.3154,0.2217,15.5,15.5,15.5,1930.6,0.7628,0.855
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00567_jpg.rf.62b36ef06df30846cb0cad8a6a83c792.jpg,FP,0.7235,0.0159,64.6,16.3,32.44,282.9,0.548,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00571_jpg.rf.54e483d283560c2b26dff98ce3060de6.jpg,TP,0.7217,0.2773,27.0,22.5,24.65,1554.9,0.7136,0.885
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00577_jpg.rf.3d8521b649cae173f39b58dda41635af.jpg,TP,0.4844,0.2314,27.5,28.0,27.75,513.4,0.8749,0.944
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00583_jpg.rf.754454cc9c1d89773b93d35bd4cbafc0.jpg,TP,0.332,0.6299,10.0,10.0,10.0,2345.3,0.8144,0.86
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00592_jpg.rf.be4b4023262a572f1005dea3c9e97b3b.jpg,TP,0.0459,0.3271,11.5,10.0,10.72,407.9,0.7612,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00598_jpg.rf.46f1a84a4a75d82b1363b24d5daae80d.jpg,FN,0.4824,0.4893,13.5,11.5,12.46,5829.4,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00602_jpg.rf.93b22255b6b25ea14a944b88fcce29e8.jpg,TP,0.5732,0.2354,13.0,20.5,16.32,720.4,0.7722,0.921
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00608_jpg.rf.58c4430d4911d36d54630f9ae173eb31.jpg,TP,0.6025,0.3662,6.5,8.5,7.43,416.2,0.7912,0.872
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00613_jpg.rf.46c8c37aff55b5ec765de06f65718d42.jpg,TP,0.4082,0.8174,9.5,8.0,8.72,150.2,0.7967,0.846
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00618_jpg.rf.b55994ba66efac41788cbbf0bdd0167a.jpg,TP,0.2012,0.4551,9.5,11.5,10.45,674.0,0.2628,0.983
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00623_jpg.rf.01db49f0663f064fff22f37a212154d7.jpg,TP,0.2129,0.7061,12.5,9.0,10.61,847.5,0.8173,0.917
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00628_jpg.rf.42aedbbbb418f004cd2fabc66ee055dc.jpg,TP,0.4717,0.5,6.0,6.5,6.24,180.8,0.7546,0.885
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00635_jpg.rf.5fd14ae01f6897c1c6779284df1b3cc3.jpg,TP,0.8193,0.875,17.5,13.0,15.08,2123.9,0.8479,0.852
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00639_jpg.rf.edce0307642615ab922951ace77928a2.jpg,TP,0.4043,0.6748,7.5,11.0,9.08,408.5,0.8479,0.74
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00646_jpg.rf.ae46f128f7cbcec94819851bf842812a.jpg,TP,0.4971,0.5439,10.0,9.0,9.49,650.6,0.8347,0.94
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00651_jpg.rf.1470039d3409f417ebcabb1fc2e5ff56.jpg,TP,0.5557,0.5479,9.5,8.5,8.99,364.5,0.7868,0.999
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00655_jpg.rf.7d7b27a0e7d6f203e8d480b7fa0ccd35.jpg,TP,0.293,0.5,10.0,10.5,10.25,233.1,0.8164,0.881
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00659_jpg.rf.794bf3560a50c30de242c2e551df410a.jpg,TP,0.6309,0.6885,13.5,9.0,11.02,135.5,0.7604,0.861
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00666_jpg.rf.f84e69fd461733fb2b7b28ad8ce1c747.jpg,TP,0.5723,0.5645,14.5,13.5,13.99,637.3,0.299,0.936
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00666_jpg.rf.f84e69fd461733fb2b7b28ad8ce1c747.jpg,FP,0.5723,0.5636,13.8,14.6,14.18,616.4,0.2728,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00673_jpg.rf.e7ced756970aa9761b260937faf11d30.jpg,TP,0.7568,0.1348,16.5,22.0,19.05,785.9,0.725,0.945
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00678_jpg.rf.2c9877aa7b695a62b99db252f9d7f46d.jpg,TP,0.3721,0.6895,11.0,13.0,11.96,1208.9,0.8369,0.896
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00684_jpg.rf.f8717bb654f17dd2a239b92cade4e10f.jpg,TP,0.4121,0.4482,12.5,13.5,12.99,3346.2,0.7521,1.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00684_jpg.rf.f8717bb654f17dd2a239b92cade4e10f.jpg,FP,0.7104,0.4604,8.1,7.8,7.94,151.4,0.4039,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00692_jpg.rf.22e66ee423d4b6a83eeaa69e632212c3.jpg,TP,0.7666,0.4961,8.0,12.0,9.8,1013.2,0.8283,0.878
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00697_jpg.rf.82e48bad1912d6b5b96bbe7877f339d7.jpg,TP,0.1309,0.4609,15.0,16.5,15.73,1087.3,0.8463,0.831
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00706_jpg.rf.fd33b7af69d2e46ec8537a4df5d1726e.jpg,FN,0.2334,0.3584,12.0,18.0,14.7,2148.6,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00706_jpg.rf.fd33b7af69d2e46ec8537a4df5d1726e.jpg,FP,0.995,0.5772,5.1,9.8,7.07,1219.7,0.4988,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00710_jpg.rf.b5d6764e234207331c9d305a4708de8a.jpg,TP,0.3926,0.2871,10.5,15.0,12.55,653.4,0.8141,0.842
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00717_jpg.rf.ffac730b0c98fd771c09024a904e0cad.jpg,FN,0.2451,0.8096,7.5,8.5,7.98,2254.1,0.0,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00723_jpg.rf.20f9f87d344cbeaf0cb89de1f5ff521d.jpg,TP,0.5127,0.3984,11.5,9.0,10.17,1131.3,0.6381,0.889
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00728_jpg.rf.7480ea859a6f6da86ecc950b642ebe05.jpg,TP,0.5469,0.457,13.0,10.5,11.68,452.3,0.8127,0.966
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00736_jpg.rf.263b5448f9f9aead955397ece14d14ed.jpg,TP,0.1543,0.4912,13.0,17.0,14.87,528.5,0.6509,0.89
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00736_jpg.rf.263b5448f9f9aead955397ece14d14ed.jpg,FP,0.7459,0.358,7.5,8.1,7.78,1682.9,0.5294,0.0
ft2_1280,dataset_rgb,anti-muav-roboflow,anti-muav-roboflow_00742_jpg.rf.ade34d159b60c328e4720c7dad1c0655.jpg,TP,0.3955,0.4844,16.5,18.0,17.23,187.2,0.3911,0.951
