image_path,category,n_dets,max_conf,mean_conf,is_hardneg
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c2255a614.jpg,OTHER,1,0.7916,0.7916,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c24accff6.jpg,OTHER,1,0.4098,0.4098,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c3591545b.jpg,OTHER,1,0.7197,0.7197,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c45f12e73.jpg,OTHER,1,0.6213,0.6213,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c5b570b61.jpg,OTHER,1,0.7604,0.7604,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c6e92500d.jpg,OTHER,1,0.8697,0.8697,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c72a78648.jpg,OTHER,2,0.5606,0.5166,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7c9215ec86.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cb76be661.jpg,OTHER,1,0.6151,0.6151,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cd008990a.jpg,OTHER,1,0.6051,0.6051,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cd16fb877.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cfcfcea76.jpg,OTHER,1,0.6617,0.6617,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cfeba3632.jpg,OTHER,1,0.9368,0.9368,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7cffbdfe46.jpg,OTHER,1,0.4885,0.4885,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d0cf78aef.jpg,OTHER,1,0.8556,0.8556,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d1091a8cb.jpg,OTHER,1,0.8399,0.8399,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d1eebece5.jpg,OTHER,1,0.7036,0.7036,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d5af273fe.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d5e56aef0.jpg,OTHER,1,0.8135,0.8135,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d696d2586.jpg,OTHER,1,0.7857,0.7857,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d8af807ca.jpg,OTHER,1,0.8927,0.8927,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7d9a71d519.jpg,OTHER,1,0.5677,0.5677,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7dac511c9e.jpg,OTHER,1,0.5235,0.5235,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7db4a9b45e.jpg,OTHER,1,0.6753,0.6753,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7dcedf738f.jpg,OTHER,1,0.5858,0.5858,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ddd656a35.jpg,OTHER,1,0.8746,0.8746,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7dea1b6bc8.jpg,OTHER,1,0.7034,0.7034,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7df30d10bb.jpg,OTHER,1,0.82,0.82,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7dfce9fe5f.jpg,OTHER,1,0.7557,0.7557,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e0cb2f74b.jpg,OTHER,1,0.5054,0.5054,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e13fff44a.jpg,OTHER,1,0.7326,0.7326,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e3622a9cf.jpg,OTHER,1,0.69,0.69,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e49bca64d.jpg,OTHER,1,0.6898,0.6898,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e56e36fc0.jpg,OTHER,1,0.8261,0.8261,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e5b960314.jpg,OTHER,1,0.7163,0.7163,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e6920655c.jpg,OTHER,1,0.2681,0.2681,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e9bb4318f.jpg,OTHER,1,0.766,0.766,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7e9bddd488.jpg,OTHER,1,0.758,0.758,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7eaeab586d.jpg,OTHER,1,0.5414,0.5414,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7eb332722f.jpg,OTHER,1,0.6963,0.6963,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ec8684470.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7edd01e05a.jpg,OTHER,1,0.7324,0.7324,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ee71c772e.jpg,OTHER,1,0.6784,0.6784,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ee7387a64.jpg,OTHER,1,0.8866,0.8866,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7eecea8972.jpg,OTHER,1,0.5027,0.5027,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f14ad4ac2.jpg,OTHER,1,0.7315,0.7315,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f17ea1ac6.jpg,OTHER,1,0.8574,0.8574,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f1cc42b92.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f1f6a9924.jpg,OTHER,1,0.7749,0.7749,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f28bb1f99.jpg,OTHER,1,0.6207,0.6207,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f2e4ee6c7.jpg,OTHER,1,0.7909,0.7909,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f36298101.jpg,OTHER,1,0.6759,0.6759,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f3ccb8d48.jpg,OTHER,1,0.7341,0.7341,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f4fcb839c.jpg,OTHER,1,0.8198,0.8198,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f5b675261.jpg,OTHER,1,0.7124,0.7124,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f84b66ed8.jpg,OTHER,1,0.689,0.689,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f905e231d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7f9f022d40.jpg,OTHER,1,0.7718,0.7718,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7fb111b546.jpg,OTHER,1,0.5469,0.5469,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7fd58fe97a.jpg,OTHER,1,0.8187,0.8187,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7fd7db8ddf.jpg,OTHER,1,0.3319,0.3319,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7fd97c448f.jpg,OTHER,1,0.8565,0.8565,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7fdbb87791.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ff1dd191c.jpg,OTHER,1,0.4095,0.4095,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__7ffc441730.jpg,OTHER,1,0.7914,0.7914,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__800215fbc8.jpg,OTHER,2,0.6031,0.4922,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80163959b7.jpg,OTHER,1,0.2673,0.2673,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8021a149d7.jpg,OTHER,1,0.8078,0.8078,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__802576b8b9.jpg,OTHER,1,0.7582,0.7582,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__804504d47f.jpg,OTHER,1,0.5853,0.5853,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__805814ace1.jpg,OTHER,1,0.8008,0.8008,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__806ed6bf90.jpg,OTHER,1,0.7531,0.7531,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8070f76f6a.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80717a5d7f.jpg,OTHER,1,0.6631,0.6631,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__807bbdcd2d.jpg,OTHER,1,0.7831,0.7831,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__807c33ee6e.jpg,OTHER,1,0.8449,0.8449,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80806b7eae.jpg,OTHER,1,0.6554,0.6554,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8083939993.jpg,OTHER,1,0.4403,0.4403,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80855cb296.jpg,OTHER,1,0.7481,0.7481,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__809b509230.jpg,OTHER,1,0.74,0.74,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80abdc1801.jpg,OTHER,1,0.7858,0.7858,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80babd623a.jpg,OTHER,1,0.7809,0.7809,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80d945acbd.jpg,OTHER,1,0.5056,0.5056,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__80e59692ba.jpg,OTHER,1,0.6662,0.6662,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81287a3f5b.jpg,OTHER,1,0.5648,0.5648,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81373b6039.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81443b2380.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81450f4810.jpg,OTHER,1,0.3439,0.3439,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8159529efe.jpg,OTHER,1,0.7131,0.7131,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8164d80cc5.jpg,OTHER,1,0.8212,0.8212,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8168b513cc.jpg,OTHER,1,0.5501,0.5501,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__816afa7139.jpg,OTHER,1,0.6347,0.6347,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__817a8e682b.jpg,OTHER,1,0.7643,0.7643,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81a7a3f643.jpg,OTHER,1,0.7617,0.7617,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81af61fd68.jpg,OTHER,1,0.3252,0.3252,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81bb244eb9.jpg,OTHER,1,0.8662,0.8662,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__81c972f176.jpg,OTHER,1,0.6682,0.6682,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__820a63d7cb.jpg,OTHER,1,0.6965,0.6965,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__820ecbc607.jpg,OTHER,1,0.795,0.795,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8222f0bb5c.jpg,OTHER,1,0.7659,0.7659,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__82353a666e.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8236a0c248.jpg,OTHER,1,0.7821,0.7821,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8236dfc511.jpg,OTHER,1,0.6243,0.6243,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__824689d7cf.jpg,OTHER,2,0.7796,0.5944,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8248f00018.jpg,OTHER,1,0.7044,0.7044,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__826559abb9.jpg,OTHER,1,0.769,0.769,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8271d0b1db.jpg,OTHER,1,0.7239,0.7239,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__829323e77e.jpg,OTHER,1,0.5617,0.5617,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__82ba915556.jpg,OTHER,1,0.844,0.844,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__82c3203f77.jpg,OTHER,1,0.4921,0.4921,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__82f3b23049.jpg,OTHER,1,0.6822,0.6822,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8303228aa8.jpg,OTHER,1,0.6853,0.6853,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83467c8ff4.jpg,OTHER,1,0.5307,0.5307,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83567602c4.jpg,OTHER,1,0.4626,0.4626,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__835d79fd14.jpg,OTHER,1,0.6383,0.6383,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83833057fc.jpg,OTHER,1,0.5916,0.5916,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8393129c9c.jpg,OTHER,1,0.7856,0.7856,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__839c6e09fd.jpg,OTHER,4,0.8076,0.4962,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83a5768ea5.jpg,OTHER,2,0.7936,0.6627,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83aa0e256b.jpg,OTHER,1,0.6036,0.6036,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83b076afe2.jpg,OTHER,1,0.6493,0.6493,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83c1e6eace.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83d3c36b03.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83e8ae10b7.jpg,OTHER,1,0.7874,0.7874,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83eee18e73.jpg,OTHER,1,0.7447,0.7447,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83ef87acf1.jpg,OTHER,1,0.4386,0.4386,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__83f4179387.jpg,OTHER,1,0.7364,0.7364,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__84217d7a3b.jpg,OTHER,1,0.7143,0.7143,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__843b64cd7e.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__843c694966.jpg,OTHER,1,0.7201,0.7201,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__844b051a45.jpg,OTHER,1,0.2763,0.2763,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__844b2f6812.jpg,OTHER,1,0.7187,0.7187,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__845c2628b2.jpg,OTHER,1,0.5916,0.5916,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8477861511.jpg,OTHER,1,0.5944,0.5944,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__847aeb8c45.jpg,OTHER,1,0.619,0.619,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8495eea50d.jpg,OTHER,1,0.797,0.797,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__84c2157069.jpg,OTHER,1,0.7472,0.7472,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__84c50dfcb7.jpg,OTHER,1,0.7972,0.7972,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__84c75feec3.jpg,OTHER,1,0.7899,0.7899,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__84e7262279.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85111e2c58.jpg,OTHER,1,0.7975,0.7975,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85143bba9e.jpg,OTHER,1,0.4339,0.4339,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8514bd141b.jpg,OTHER,1,0.8311,0.8311,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__853523cbbb.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8539ec1ec4.jpg,OTHER,1,0.7731,0.7731,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8543be891b.jpg,OTHER,1,0.489,0.489,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8548daad2b.jpg,OTHER,1,0.7535,0.7535,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__854d987bd8.jpg,OTHER,1,0.6472,0.6472,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__858ba141ef.jpg,OTHER,1,0.7529,0.7529,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__858d6da6d8.jpg,OTHER,1,0.6202,0.6202,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85ab051502.jpg,OTHER,1,0.8092,0.8092,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85c42fc8dc.jpg,OTHER,1,0.9112,0.9112,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85e3285150.jpg,OTHER,1,0.7211,0.7211,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__85ea3a0330.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8601b1ee38.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8603e481fc.jpg,OTHER,1,0.7509,0.7509,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8606ee70ff.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__860d05951b.jpg,OTHER,1,0.7648,0.7648,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__861d94cd5e.jpg,OTHER,1,0.8222,0.8222,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86433d3205.jpg,OTHER,1,0.6381,0.6381,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86514fd136.jpg,OTHER,1,0.6569,0.6569,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__866c06c5c4.jpg,OTHER,1,0.7621,0.7621,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86799c588f.jpg,OTHER,1,0.8585,0.8585,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__867f468756.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86857f4431.jpg,OTHER,1,0.8269,0.8269,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__868da7efba.jpg,OTHER,1,0.4824,0.4824,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8698b10bbd.jpg,OTHER,1,0.6726,0.6726,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__869f3e9a2f.jpg,OTHER,1,0.5156,0.5156,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86af059a09.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86b36e3da6.jpg,OTHER,1,0.4857,0.4857,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86c1d4b228.jpg,OTHER,1,0.7529,0.7529,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86c764e413.jpg,OTHER,1,0.8122,0.8122,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86d4819c98.jpg,OTHER,1,0.5487,0.5487,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86d8ba6e48.jpg,OTHER,1,0.858,0.858,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86e4892055.jpg,OTHER,1,0.4618,0.4618,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__86ff4bb058.jpg,OTHER,1,0.7552,0.7552,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8700c94658.jpg,OTHER,1,0.7074,0.7074,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__872ea8f8a1.jpg,OTHER,1,0.4159,0.4159,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87341d281c.jpg,OTHER,1,0.7594,0.7594,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8736bdba2e.jpg,OTHER,1,0.6294,0.6294,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8737646068.jpg,OTHER,1,0.6561,0.6561,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8747db0060.jpg,OTHER,1,0.4908,0.4908,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87573beab2.jpg,OTHER,1,0.7386,0.7386,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__875d43a4e6.jpg,OTHER,1,0.7705,0.7705,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8762941984.jpg,OTHER,1,0.8526,0.8526,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__876476ab8c.jpg,OTHER,1,0.8414,0.8414,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8770ebfd01.jpg,OTHER,1,0.8701,0.8701,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8779dbee7d.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__877c2c6b1b.jpg,OTHER,1,0.481,0.481,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__877f987282.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87880b866e.jpg,OTHER,1,0.3999,0.3999,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87881fb876.jpg,OTHER,1,0.7351,0.7351,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87a1ebe5ca.jpg,OTHER,1,0.7227,0.7227,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87b51ce496.jpg,OTHER,1,0.6389,0.6389,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87b6bf8f54.jpg,OTHER,1,0.4743,0.4743,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87b7857599.jpg,OTHER,1,0.7643,0.7643,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87c8994604.jpg,OTHER,1,0.7697,0.7697,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87cc4e0572.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87d5dc1dc5.jpg,OTHER,1,0.5766,0.5766,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87d72575f5.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__87f9e943fa.jpg,OTHER,1,0.7216,0.7216,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__881e293f5c.jpg,OTHER,1,0.6916,0.6916,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__885c140f0b.jpg,OTHER,1,0.719,0.719,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8866a35b46.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__886a2af203.jpg,OTHER,1,0.8142,0.8142,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8873bcb003.jpg,OTHER,1,0.8122,0.8122,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8885930a65.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8886728234.jpg,OTHER,1,0.6343,0.6343,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88a27e6c97.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88b66b5c20.jpg,OTHER,1,0.7462,0.7462,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88bcc469a1.jpg,OTHER,1,0.8481,0.8481,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88c93bf3b0.jpg,OTHER,1,0.7482,0.7482,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88d9cfa1f9.jpg,OTHER,1,0.6983,0.6983,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__88ef2c01d7.jpg,OTHER,1,0.7535,0.7535,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__890186b912.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8917399ffe.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__891c7f0cf8.jpg,OTHER,1,0.6416,0.6416,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__892575de21.jpg,OTHER,1,0.8268,0.8268,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__892c8e690b.jpg,OTHER,1,0.3987,0.3987,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__893c3e7ca5.jpg,OTHER,1,0.7804,0.7804,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8943895a05.jpg,OTHER,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8947eaaaff.jpg,OTHER,1,0.833,0.833,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8968bf5f3f.jpg,OTHER,1,0.3184,0.3184,0
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8970474925.jpg,OTHER,1,0.6917,0.6917,1
G:\drone\rgb_confusers_merged\images\train\svan_airplane__8972723a57.jpg,OTHER,1,0.8282,0.8282,1
